id	label	description	x	y	cluster	weight<Links>	weight<Total link strength>	weight<No. pub.>	score<Avg. pub. year>	weight<No. sentences>	weight<No. results 00: all valid queries>	weight<No. results 06: contradict* + studies>	weight<No. results 07: contradict* + results>	weight<No. results 14: contrast* + ideas>	weight<No. results 17: contrary + results>	weight<No. results 21: conflict* + studies>	weight<No. results 26: disagree* + studies>	weight<No. results 27: disagree* + results>	weight<No. results 36: controvers* + studies>	weight<No. results 37: controvers* + results>	weight<No. results 38: controvers* + methods>	weight<No. results 39: controvers* + ideas>	weight<No. results 40: controvers* + standalone>	weight<No. results 41: disprov* + studies>	weight<No. results 51: debat* + studies>	weight<No. results 52: debat* + results>	weight<No. results 53: debat* + methods>	weight<No. results 55: debat* + standalone>	weight<No. results 56: no consensus + studies>	weight<No. results 57: no consensus + results>	weight<No. results 58: no consensus + methods>	weight<No. results 59: no consensus + ideas>	weight<No. results 60: no consensus + standalone>	weight<No. results 63: questionable + methods>	weight<Share results 00: all valid queries>	weight<Share results 06: contradict* + studies>	weight<Share results 07: contradict* + results>	weight<Share results 14: contrast* + ideas>	weight<Share results 17: contrary + results>	weight<Share results 21: conflict* + studies>	weight<Share results 26: disagree* + studies>	weight<Share results 27: disagree* + results>	weight<Share results 36: controvers* + studies>	weight<Share results 37: controvers* + results>	weight<Share results 38: controvers* + methods>	weight<Share results 39: controvers* + ideas>	weight<Share results 40: controvers* + standalone>	weight<Share results 41: disprov* + studies>	weight<Share results 51: debat* + studies>	weight<Share results 52: debat* + results>	weight<Share results 53: debat* + methods>	weight<Share results 55: debat* + standalone>	weight<Share results 56: no consensus + studies>	weight<Share results 57: no consensus + results>	weight<Share results 58: no consensus + methods>	weight<Share results 59: no consensus + ideas>	weight<Share results 60: no consensus + standalone>	weight<Share results 63: questionable + methods>	score<00: all valid queries>	score<06: contradict* + studies>	score<07: contradict* + results>	score<14: contrast* + ideas>	score<17: contrary + results>	score<21: conflict* + studies>	score<26: disagree* + studies>	score<27: disagree* + results>	score<36: controvers* + studies>	score<37: controvers* + results>	score<38: controvers* + methods>	score<39: controvers* + ideas>	score<40: controvers* + standalone>	score<41: disprov* + studies>	score<51: debat* + studies>	score<52: debat* + results>	score<53: debat* + methods>	score<55: debat* + standalone>	score<56: no consensus + studies>	score<57: no consensus + results>	score<58: no consensus + methods>	score<59: no consensus + ideas>	score<60: no consensus + standalone>	score<63: questionable + methods>
690	690	<table><tr><td>Meso-level field:</td><td>690</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Journals:</td><td>physical review b; radiation physics and chemistry; nuclear instruments & methods in physics research section b-beam interactions with materials and atoms; physical review a; journal of synchrotron radiation</td></tr><tr><td>Terms:</td><td>effective atomic number; mass attenuation coefficient; resonant inelastic x ray scattering; kev photon; kev gamma ray</td></tr><tr><td>No. of pub.:</td><td>4965</td></tr><tr><td>Avg. pub. year:</td><td>2007.42</td></tr></table>	1.1113	-0.3245	3	495	41832	4965	2007.4173	32313	59	1	8	0	4	3	1	12	2	1	0	0	16	0	1	0	0	14	0	0	0	0	0	1	0.001825891	3.09473E-05	0.000247578	0	0.000123789	9.28419E-05	3.09473E-05	0.000371368	6.18946E-05	3.09473E-05	0	0	0.000495157	0	3.09473E-05	0	0	0.000433262	0	0	0	0	0	3.09473E-05	-0.758611725	-2.108522813	-0.551364183	-100	-0.590254989	-0.710090006	-0.319868702	2.101335149	-0.439890763	-1.775238295	-100	-100	-1.083496509	-100	-0.870351333	-100	-100	-1.223020348	-100	-100	-100	-100	-100	1.912792055
691	691	<table><tr><td>Meso-level field:</td><td>691</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences; Physical sciences and engineering</td></tr><tr><td>Journals:</td><td>biosensors & bioelectronics; analytical chemistry; analytica chimica acta; analytical biochemistry; luminescence</td></tr><tr><td>Terms:</td><td>lampyridae; firefly luciferase; bioluminescence; coleoptera; firefly</td></tr><tr><td>No. of pub.:</td><td>4188</td></tr><tr><td>Avg. pub. year:</td><td>2007.63</td></tr></table>	0.0326	-0.3364	4	679	69997	4188	2007.6316	27955	28	4	7	2	5	1	0	1	0	0	0	0	6	1	0	0	0	3	0	0	0	0	0	1	0.00100161	0.000143087	0.000250402	7.15436E-05	0.000178859	3.57718E-05	0	3.57718E-05	0	0	0	0	0.000214631	3.57718E-05	0	0	0	0.000107315	0	0	0	0	0	3.57718E-05	-1.624891498	0.100485541	-0.535000907	0.414967982	-0.059318539	-2.086044152	-100	-1.274618997	-100	-100	-100	-100	-2.289525654	4.268854287	-100	-100	-100	-3.236404415	-100	-100	-100	-100	-100	2.121800409
692	692	<table><tr><td>Meso-level field:</td><td>692</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>american journal of physiology-heart and circulatory physiology; journal of surgical research; transplantation proceedings; cardiovascular research; journal of molecular and cellular cardiology</td></tr><tr><td>Terms:</td><td>postconditioning; remote ischemic preconditioning; mitochondrial k atp channel; diazoxide; hepatic ischemia reperfusion</td></tr><tr><td>No. of pub.:</td><td>12016</td></tr><tr><td>Avg. pub. year:</td><td>2007.28</td></tr></table>	-0.7634	-0.0679	2	674	263017	12016	2007.2819	97008	601	21	68	6	16	36	3	5	45	47	2	1	355	0	3	2	1	96	2	0	0	0	9	0	0.006195365	0.000216477	0.000700973	6.18506E-05	0.000164935	0.000371103	3.09253E-05	5.15421E-05	0.000463879	0.000484496	2.06169E-05	1.03084E-05	0.003659492	0	3.09253E-05	2.06169E-05	1.03084E-05	0.000989609	2.06169E-05	0	0	0	9.27759E-05	0	1.003977378	0.697805582	0.95010963	0.2049331	-0.176244017	1.288883467	-0.320895229	-0.747688285	2.465973305	2.193361528	0.022834023	-0.314552308	1.802189678	-100	-0.87137786	-0.603495364	-0.812051968	-0.031401797	1.175841429	-100	-100	-100	-0.225399931	-100
693	693	<table><tr><td>Meso-level field:</td><td>693</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>journal of biological chemistry; biochemistry; nucleosides nucleotides & nucleic acids; journal of molecular biology; biochemical and biophysical research communications</td></tr><tr><td>Terms:</td><td>human equilibrative nucleoside transporter; deoxycytidine kinase; troxacitabine; hent1; ribonucleotide reductase</td></tr><tr><td>No. of pub.:</td><td>3865</td></tr><tr><td>Avg. pub. year:</td><td>2007.14</td></tr></table>	-0.4431	-0.4494	2	590	63064	3865	2007.14	28471	41	2	5	1	3	1	0	2	1	3	0	0	20	0	1	1	0	9	0	0	0	0	1	0	0.001440062	7.02469E-05	0.000175617	3.51235E-05	0.00010537	3.51235E-05	0	7.02469E-05	3.51235E-05	0.00010537	0	0	0.000702469	0	3.51235E-05	3.51235E-05	0	0.000316111	0	0	0	0	3.51235E-05	0	-1.101081237	-0.92590128	-1.046814555	-0.611418839	-0.822670955	-2.112430973	-100	-0.301005819	-1.25726923	-0.007654261	-100	-100	-0.578946881	-100	-0.6877298	0.165115197	-100	-1.677828736	-100	-100	-100	-100	-1.626714371	-100
694	694	<table><tr><td>Meso-level field:</td><td>694</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>journal of telemedicine and telecare; telemedicine and e-health; analytical and quantitative cytology and histology; international journal of medical informatics; human pathology</td></tr><tr><td>Terms:</td><td>teledermatology; telemedicine; telehealth; telepsychiatry; virtual microscopy</td></tr><tr><td>No. of pub.:</td><td>7604</td></tr><tr><td>Avg. pub. year:</td><td>2008.26</td></tr></table>	-0.7339	0.3968	2	691	61759	7604	2008.2558	20155	53	0	5	0	2	2	1	1	0	1	1	0	15	0	0	0	0	21	0	0	0	0	6	0	0.00262962	0	0.000248077	0	9.9231E-05	9.9231E-05	4.96155E-05	4.96155E-05	0	4.96155E-05	4.96155E-05	0	0.000744232	0	0	0	0	0.001041925	0	0	0	0	0.000297693	0	-0.232357404	-100	-0.548459172	-100	-0.909278073	-0.61407559	0.361108214	-0.802650436	-100	-1.094261379	1.289799968	-100	-0.495628997	-100	-100	-100	-100	0.042919069	-100	-100	-100	-100	1.456603513	-100
695	695	<table><tr><td>Meso-level field:</td><td>695</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities; Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>international journal of clinical and experimental hypnosis; american journal of clinical hypnosis; journal of parapsychology; evolution psychiatrique; explore-the journal of science and healing</td></tr><tr><td>Terms:</td><td>hypnosis; death experience; conspiracy theory; capgras syndrome; hypnotizability</td></tr><tr><td>No. of pub.:</td><td>2761</td></tr><tr><td>Avg. pub. year:</td><td>2007.84</td></tr></table>	-0.619	0.5459	1	466	19199	2761	2007.8396	11777	78	2	20	2	12	5	0	0	1	1	0	2	18	0	2	0	1	19	0	0	1	0	1	1	0.006623079	0.000169823	0.001698225	0.000169823	0.001018935	0.000424556	0	0	8.49113E-05	8.49113E-05	0	0.000169823	0.001528403	0	0.000169823	0	8.49113E-05	0.001613314	0	0	8.49113E-05	0	8.49113E-05	8.49113E-05	1.100290061	0.347619804	2.226706528	1.662102245	2.450850129	1.483018205	-100	-100	0.016251854	-0.319095679	-100	3.727579336	0.542571109	-100	1.585791284	-100	2.230079677	0.67369486	-100	-100	4.016980009	-100	-0.353193287	3.368934672
696	696	<table><tr><td>Meso-level field:</td><td>696</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Physical sciences and engineering</td></tr><tr><td>Journals:</td><td>steroids; journal of steroid biochemistry and molecular biology; chemico-biological interactions; journal of medicinal chemistry; bioorganic & medicinal chemistry letters</td></tr><tr><td>Terms:</td><td>methoxyestradiol; beta hydroxysteroid dehydrogenase type; aldose reductase; steroid sulfatase; akr1c3</td></tr><tr><td>No. of pub.:</td><td>5072</td></tr><tr><td>Avg. pub. year:</td><td>2007.19</td></tr></table>	-0.2831	-0.4307	2	614	81719	5072	2007.1851	44903	70	2	10	1	3	5	0	3	4	2	0	1	35	1	0	1	0	10	0	0	0	0	0	0	0.001558916	4.45405E-05	0.000222702	2.22702E-05	6.68107E-05	0.000111351	0	6.68107E-05	8.90809E-05	4.45405E-05	0	2.22702E-05	0.000779458	2.22702E-05	0	2.22702E-05	0	0.000222702	0	0	0	0	0	0	-0.986668894	-1.583219949	-0.704133225	-1.268737508	-1.479989624	-0.447821548	-100	-0.373361987	0.085412101	-1.249935431	-100	0.796739584	-0.428910628	3.585148796	-100	-0.492203472	-100	-2.183144311	-100	-100	-100	-100	-100	-100
697	697	<table><tr><td>Meso-level field:</td><td>697</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Journals:</td><td>journal of virology; emerging infectious diseases; american journal of tropical medicine and hygiene; plos one; journal of medical entomology</td></tr><tr><td>Terms:</td><td>west nile virus; dengue virus infection; chikungunya virus; ebola virus; dengue</td></tr><tr><td>No. of pub.:</td><td>22455</td></tr><tr><td>Avg. pub. year:</td><td>2009.52</td></tr></table>	-0.5124	-0.3502	2	737	207034	22455	2009.5199	131179	227	12	33	2	9	15	4	5	8	9	1	2	88	0	2	4	0	56	0	0	0	0	10	1	0.00173046	9.14781E-05	0.000251565	1.52463E-05	6.86085E-05	0.000114348	3.04927E-05	3.81159E-05	6.09854E-05	6.86085E-05	7.62317E-06	1.52463E-05	0.000670839	0	1.52463E-05	3.04927E-05	0	0.000426898	0	0	0	0	7.62317E-05	7.62317E-06	-0.836056465	-0.54491049	-0.528320242	-1.81539055	-1.441680165	-0.409512089	-0.34121888	-1.183049435	-0.461240941	-0.626663472	-1.412527126	0.250086542	-0.645415068	-100	-1.891701511	-0.038856514	-100	-1.244370526	-100	-100	-100	-100	-0.508757987	-0.108558123
698	698	<table><tr><td>Meso-level field:</td><td>698</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Physical sciences and engineering</td></tr><tr><td>Journals:</td><td>journal of natural products; phytochemistry; planta medica; natural product research; natural product communications</td></tr><tr><td>Terms:</td><td>gambogic acid; garcinia; hyperforin; alpha mangostin; hypericum species</td></tr><tr><td>No. of pub.:</td><td>4094</td></tr><tr><td>Avg. pub. year:</td><td>2008.57</td></tr></table>	-0.2733	-0.2286	2	618	51094	4094	2008.5657	23378	39	0	3	1	2	1	0	1	4	2	0	0	18	0	0	0	0	12	0	0	0	0	1	0	0.001668235	0	0.000128326	4.27753E-05	8.55505E-05	4.27753E-05	0	4.27753E-05	0.000171101	8.55505E-05	0	0	0.000769955	0	0	0	0	0.000513303	0	0	0	0	4.27753E-05	0	-0.888889368	-100	-1.499438495	-0.327077185	-1.123291801	-1.828089319	-100	-1.016664164	1.027072425	-0.308275108	-100	-100	-0.44660832	-100	-100	-100	-100	-0.978449582	-100	-100	-100	-100	-1.342372716	-100
699	699	<table><tr><td>Meso-level field:</td><td>699</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Social sciences and humanities</td></tr><tr><td>Journals:</td><td>suicide and life-threatening behavior; journal of affective disorders; crisis-the journal of crisis intervention and suicide prevention; archives of suicide research; british journal of psychiatry</td></tr><tr><td>Terms:</td><td>suicide rate; nonsuicidal self injury; deliberate self harm; psychological autopsy study; suicide risk assessment</td></tr><tr><td>No. of pub.:</td><td>12291</td></tr><tr><td>Avg. pub. year:</td><td>2008.97</td></tr></table>	-0.6337	0.4878	2	618	116309	12291	2008.9731	73255	303	25	47	7	41	24	5	5	8	4	0	1	69	0	7	3	0	86	2	1	0	0	13	0	0.004136236	0.000341274	0.000641594	9.55566E-05	0.000559689	0.000327623	6.82547E-05	6.82547E-05	0.000109208	5.46038E-05	0	1.36509E-05	0.000941915	0	9.55566E-05	4.09528E-05	0	0.001173981	2.73019E-05	1.36509E-05	0	0	0.000177462	0	0.421106675	1.354520843	0.822412134	0.832502016	1.586484482	1.10909746	0.821246859	-0.342511791	0.379296703	-0.956050829	-100	0.090624186	-0.155784586	-100	0.756191055	0.38664363	-100	0.21507695	1.581017923	2.313970455	-100	-100	0.71029128	-100
700	700	<table><tr><td>Meso-level field:</td><td>700</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>chemical senses; physiology & behavior; journal of neuroscience; plos one; journal of neurophysiology</td></tr><tr><td>Terms:</td><td>odorant; vomeronasal organ; taste bud; smell; odorant receptor</td></tr><tr><td>No. of pub.:</td><td>12488</td></tr><tr><td>Avg. pub. year:</td><td>2008.04</td></tr></table>	-0.5602	0.1239	2	720	179373	12488	2008.0424	123920	440	30	78	14	27	36	7	9	12	21	3	0	152	1	7	1	0	99	1	0	0	0	10	1	0.003550678	0.000242092	0.000629438	0.000112976	0.000217883	0.00029051	5.64881E-05	7.26275E-05	9.68367E-05	0.000169464	2.42092E-05	0	0.001226598	8.06972E-06	5.64881E-05	8.06972E-06	0	0.000798903	8.06972E-06	0	0	0	8.06972E-05	8.06972E-06	0.200882494	0.859145338	0.794815591	1.074092105	0.225410069	0.93565005	0.548263775	-0.252924795	0.205849293	0.677856683	0.254563107	-100	0.22520856	2.120623488	-0.002218856	-1.956728781	-100	-0.340241095	-0.177391987	-100	-100	-100	-0.426630254	-0.02643039
701	701	<table><tr><td>Meso-level field:</td><td>701</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>animal genetics; journal of animal science; genetics selection evolution; journal of animal breeding and genetics; journal of dairy science</td></tr><tr><td>Terms:</td><td>genomic prediction; bovine chromosome; quantitative trait loci; inbreeding; pedigree analysis</td></tr><tr><td>No. of pub.:</td><td>11977</td></tr><tr><td>Avg. pub. year:</td><td>2008.72</td></tr></table>	-0.2959	-0.1168	4	683	129417	11977	2008.7229	35786	116	6	20	2	9	2	0	8	3	1	1	1	23	0	0	3	0	43	0	0	0	0	5	0	0.003241491	0.000167663	0.000558878	5.58878E-05	0.000251495	5.58878E-05	0	0.000223551	8.38317E-05	2.79439E-05	2.79439E-05	2.79439E-05	0.000642709	0	0	8.38317E-05	0	0.001201587	0	0	0	0	0.000139719	0	0.069445625	0.329159092	0.623283316	0.058679033	0.432389417	-1.442333102	-100	1.369092053	-0.002208858	-1.922518891	0.461542456	1.124156124	-0.707215148	-100	-100	1.420175569	-100	0.248608889	-100	-100	-100	-100	0.365311596	-100
702	702	<table><tr><td>Meso-level field:</td><td>702</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>alcoholism-clinical and experimental research; alcohol and alcoholism; alcohol; forensic science international; neurotoxicology and teratology</td></tr><tr><td>Terms:</td><td>congenital disorder; fetal alcohol spectrum disorder; ethyl glucuronide; prenatal alcohol exposure; carbohydrate deficient</td></tr><tr><td>No. of pub.:</td><td>4810</td></tr><tr><td>Avg. pub. year:</td><td>2008.05</td></tr></table>	-0.626	0.2207	2	613	68818	4810	2008.0543	42464	99	11	18	1	5	6	0	1	3	4	0	0	32	0	1	2	0	26	1	0	0	0	6	0	0.002331387	0.000259043	0.000423888	2.35494E-05	0.000117747	0.000141296	0	2.35494E-05	7.06481E-05	9.41974E-05	0	0	0.00075358	0	2.35494E-05	4.70987E-05	0	0.000612283	2.35494E-05	0	0	0	0.000141296	0	-0.406023731	0.956783229	0.224435242	-1.188165948	-0.66245247	-0.104215582	-100	-1.877752928	-0.249053839	-0.169363872	-100	-100	-0.477622085	-100	-1.264476909	0.588368087	-100	-0.724061128	1.367704881	-100	-100	-100	0.38150102	-100
703	703	<table><tr><td>Meso-level field:</td><td>703</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>fertility and sterility; human reproduction; american journal of reproductive immunology; biology of reproduction; european journal of obstetrics & gynecology and reproductive biology</td></tr><tr><td>Terms:</td><td>endometriosis; hla g; ovarian endometrioma; decidualization; mouse uterus</td></tr><tr><td>No. of pub.:</td><td>14739</td></tr><tr><td>Avg. pub. year:</td><td>2008.28</td></tr></table>	-0.759	-0.1655	2	664	203423	14739	2008.2771	118225	689	27	68	6	24	58	13	15	29	69	5	9	332	1	7	7	2	128	4	0	2	0	34	2	0.005827871	0.000228378	0.000575174	5.07507E-05	0.000203003	0.00049059	0.00010996	0.000126877	0.000245295	0.000583633	4.22922E-05	7.6126E-05	0.002808205	8.45845E-06	5.92091E-05	5.92091E-05	1.69169E-05	0.001082681	3.38338E-05	0	1.69169E-05	0	0.000287587	1.69169E-05	0.915756861	0.775016152	0.664750121	-0.080426409	0.123358975	1.691579951	1.509222479	0.551914707	1.546741695	2.461937624	1.059402609	2.570013184	1.420194385	2.188497395	0.065655052	0.918500049	-0.097411477	0.098276193	1.89048192	-100	1.689488855	-100	1.4067784	1.041443518
704	704	<table><tr><td>Meso-level field:</td><td>704</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>journal of biological chemistry; journal of immunology; plos one; biochemical and biophysical research communications; blood</td></tr><tr><td>Terms:</td><td>formyl peptide receptor; annexin; gas6; axl; mfg e8</td></tr><tr><td>No. of pub.:</td><td>4307</td></tr><tr><td>Avg. pub. year:</td><td>2008.25</td></tr></table>	-0.6875	-0.2724	2	617	128311	4307	2008.2508	33579	66	7	3	0	1	5	0	0	1	3	0	0	33	0	0	3	0	19	0	0	0	0	1	0	0.001965514	0.000208464	8.93416E-05	0	2.97805E-05	0.000148903	0	0	2.97805E-05	8.93416E-05	0	0	0.000982757	0	0	8.93416E-05	0	0.00056583	0	0	0	0	2.97805E-05	0	-0.652305222	0.643387542	-2.02184625	-100	-2.645699556	-0.028568979	-100	-100	-1.49533533	-0.245720362	-100	-100	-0.094546957	-100	-100	1.512011597	-100	-0.837892324	-100	-100	-100	-100	-1.864780471	-100
705	705	<table><tr><td>Meso-level field:</td><td>705</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Journals:</td><td>avian diseases; avian pathology; journal of virology; journal of general virology; archives of virology</td></tr><tr><td>Terms:</td><td>marek; tt virus; infectious bursal disease virus; ttv; tt virus infection</td></tr><tr><td>No. of pub.:</td><td>4206</td></tr><tr><td>Avg. pub. year:</td><td>2007.1</td></tr></table>	-0.5588	-0.4107	2	550	34585	4206	2007.1039	22395	56	3	5	1	1	4	1	1	2	2	0	0	29	0	1	1	0	12	0	0	0	0	1	0	0.002500558	0.000133958	0.000223264	4.46528E-05	4.46528E-05	0.000178611	4.46528E-05	4.46528E-05	8.93056E-05	8.93056E-05	0	0	0.001294932	0	4.46528E-05	4.46528E-05	0	0.000535834	0	0	0	0	4.46528E-05	0	-0.304961819	0.005377721	-0.700498055	-0.265102339	-2.061316956	0.233885527	0.209069331	-0.954689319	0.08904727	-0.246300262	-100	-100	0.30342252	-100	-0.3414133	0.511431697	-100	-0.916474736	-100	-100	-100	-100	-1.280397871	-100
706	706	<table><tr><td>Meso-level field:</td><td>706</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Journals:</td><td>transportation research record; construction and building materials; road materials and pavement design; journal of materials in civil engineering; journal of transportation engineering</td></tr><tr><td>Terms:</td><td>asphalt mixture; bituman; asphalt concrete; hot mix asphalt; asphalt</td></tr><tr><td>No. of pub.:</td><td>8042</td></tr><tr><td>Avg. pub. year:</td><td>2009.88</td></tr></table>	0.8464	0.0103	3	533	18482	8042	2009.8786	41834	48	3	11	0	6	1	0	1	1	1	0	1	15	0	2	0	0	12	1	0	1	0	2	0	0.001147392	7.1712E-05	0.000262944	0	0.000143424	2.3904E-05	0	2.3904E-05	2.3904E-05	2.3904E-05	0	2.3904E-05	0.00035856	0	4.7808E-05	0	0	0.000286848	2.3904E-05	0	2.3904E-05	0	4.7808E-05	0	-1.428853524	-0.896121562	-0.464493815	-100	-0.377853738	-2.667613756	-100	-1.856188602	-1.812452013	-2.147799545	-100	0.89887547	-1.549167163	-100	-0.242912583	-100	-100	-1.817974019	1.389269208	-100	2.188276143	-100	-1.181897154	-100
707	707	<table><tr><td>Meso-level field:</td><td>707</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Journals:</td><td>hydrometallurgy; minerals engineering; separation science and technology; solvent extraction and ion exchange; journal of radioanalytical and nuclear chemistry</td></tr><tr><td>Terms:</td><td>bioleaching; cyanex; emulsion liquid membrane; acidithiobacillus ferrooxidan; synergistic extraction</td></tr><tr><td>No. of pub.:</td><td>15149</td></tr><tr><td>Avg. pub. year:</td><td>2008.4</td></tr></table>	0.6368	-0.2458	3	670	92969	15149	2008.3981	124499	187	12	32	5	23	6	3	14	4	3	3	0	47	0	0	0	0	44	0	0	0	0	7	1	0.00150202	9.63863E-05	0.00025703	4.0161E-05	0.00018474	4.81932E-05	2.40966E-05	0.000112451	3.21288E-05	2.40966E-05	2.40966E-05	0	0.000377513	0	0	0	0	0.000353416	0	0	0	0	5.62254E-05	8.03219E-06	-1.040307864	-0.469507862	-0.497311733	-0.418059827	-0.012640583	-1.656037556	-0.680853751	0.377780021	-1.385838313	-2.136223344	0.247838002	-100	-1.474855207	-100	-100	-100	-100	-1.516891201	-100	-100	-100	-100	-0.947928532	-0.033155495
708	708	<table><tr><td>Meso-level field:</td><td>708</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Journals:</td><td>chemical engineering science; international journal of multiphase flow; industrial & engineering chemistry research; chemical engineering research & design; physiological measurement</td></tr><tr><td>Terms:</td><td>electrical impedance tomography; bubble column; agitated vessel; magnetic induction tomography; mreit</td></tr><tr><td>No. of pub.:</td><td>11754</td></tr><tr><td>Avg. pub. year:</td><td>2008.12</td></tr></table>	0.8436	-0.0596	3	669	57417	11754	2008.1159	128078	194	12	61	5	29	4	3	33	4	2	0	0	22	0	1	0	2	21	0	0	0	0	5	4	0.001514702	9.36929E-05	0.000476272	3.90387E-05	0.000226425	3.1231E-05	2.34232E-05	0.000257655	3.1231E-05	1.56155E-05	0	0	0.00017177	0	7.80774E-06	0	1.56155E-05	0.000163963	0	0	0	0	3.90387E-05	3.1231E-05	-1.028178013	-0.510396392	0.392537074	-0.458948357	0.280889926	-2.281888587	-0.721742281	1.573930687	-1.426726843	-2.762074375	-100	-100	-2.61090097	-100	-2.857187413	-100	-0.21289902	-2.624893927	-100	-100	-100	-100	-1.474243889	1.925955975
709	709	<table><tr><td>Meso-level field:</td><td>709</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Journals:</td><td>origins of life and evolution of biospheres; journal of theoretical biology; biosystems; acta astronautica; astrobiology</td></tr><tr><td>Terms:</td><td>genetic code; rna world; asymmetric autocatalysis; life; seti</td></tr><tr><td>No. of pub.:</td><td>5399</td></tr><tr><td>Avg. pub. year:</td><td>2008.01</td></tr></table>	0.45	-0.3089	3	735	68015	5399	2008.0072	31405	122	1	4	7	4	3	0	1	0	1	0	2	41	0	1	1	0	63	0	0	0	0	2	0	0.003884732	3.18421E-05	0.000127368	0.000222894	0.000127368	9.55262E-05	0	3.18421E-05	0	3.18421E-05	0	6.36841E-05	0.001305525	0	3.18421E-05	3.18421E-05	0	0.00200605	0	0	0	0	6.36841E-05	0	0.330602993	-2.067402383	-1.510243753	2.05443498	-0.549134559	-0.668969576	-100	-1.442506922	-100	-1.734117865	-100	2.31255715	0.315175926	-100	-0.829230903	0.023614094	-100	0.988025084	-100	-100	-100	-100	-0.768215474	-100
